,name,age,position,ovr_rating,pot_rating
20,Héctor Moreno,30,CBLB,79,79
21,Cristian AnsaldiL,31,LBLM,79,79
22,David Zurutuza,32,CMCDM,79,79
23,Kevin Mirallas,30,LMLWST,79,79
24,Fábio CoentrãoL,30,LBLM,79,79
25,Steven Defour,30,CM,79,79
26,Nuri Şahin,30,CDMCM,79,79
27,Ryan Bertrand,29,LB,79,79
28,Jonny Evans,30,CB,79,79
29,Andrea Masiello,32,CB,79,79
0,Vitaliy Denisov,31,LB,79,79
1,Theo Walcott,29,RMRWLM,79,79
2,Giuseppe Rossi,31,ST,79,79
3,Karim El Ahmadi,33,CMCDM,79,79
4,Hatem Ben Arfa,31,CAMST,79,79
5,David Abraham,32,CB,79,79
6,Jurado,32,LMRMCAM,79,79
7,Jefferson Farfán,33,RMST,79,79
8,Ashley Young,33,LBLWBRB,79,79
9,Alexandr Samedov,34,RM,79,79
10,Javi Fuego,34,CDMCM,79,79
11,Negredo,33,ST,79,79
12,Andriy Pyatov,34,GK,79,79
13,Willy Caballero,36,GK,79,79
14,Daniel Baier,34,CDM,79,79
15,Burak Yılmaz,33,ST,79,79
16,René Adler,33,GK,79,79
17,Cédric Carrasso,36,GK,79,79
18,Carlos Idriss Kameni,34,GK,79,79
19,Phil Jagielka,36,CB,79,79
20,Emmanuel Adebayor,34,ST,79,79
21,Joaquín,37,RMLMST,79,79
22,Emre Belözoğlu,38,CMCDM,79,79
23,Maximiliano Gómez,22,ST,78,84
24,David Neres,21,RW,78,86
25,Carlos Soler,21,RMCMCAMRW,78,87
26,Odriozola,22,RBRWB,78,87
27,Amine Harit,21,RWCMLW,78,86
28,Lorenzo Pellegrini,22,CM,78,84
29,Yeray,23,CB,78,84
0,Soares,27,ST,78,79
1,Lucas Tousart,21,CDMCM,78,85
2,André Onana,22,GK,78,85
3,Pablo Fornals,22,CAMCMLMCDM,78,86
4,Marcos Díaz,32,GK,78,78
5,Marcos Llorente,23,CDM,78,86
6,Nadiem Amiri,21,CAMCM,78,85
7,Vallejo,21,CB,78,87
8,Nemanja Radoja,25,CMCDM,78,83
9,Diogo JotaL,21,LWST,78,86
10,Rúben Neves,21,CDMCM,78,86
11,Lucas Torreira,22,CMCDM,78,85
12,Valentin Rongier,23,CMCDMCAM,78,84
13,Omar Al Soma,29,ST,78,78
14,Dani Ceballos,22,CMLMCDMCAM,78,88
15,Victor Lindelöf,24,CB,78,85
16,Andrija Živković,22,CAMCMLW,78,86
17,Enner Valencia,28,STRW,78,78
18,José Izquierdo,26,LM,78,80
19,Gonzalo Escalante,25,CDMCM,78,85
20,Giovanni Simeone,23,ST,78,85
21,Bastos,26,CB,78,83
22,Maximilian Philipp,24,STLMRM,78,83
23,Kenny Tete,22,RB,78,83
24,Capa,26,RB,78,80
25,Marco SportielloL,26,GK,78,81
26,Alireza Jahanbakhsh,24,RW,78,80
27,Nikola MaksimovićL,26,CB,78,81
28,Lucas Alario,25,ST,78,81
29,Duván ZapataL,27,ST,78,79
0,Emiliano Rigoni,25,RMLMRW,78,81
1,Jean-Philippe Gbamin,22,CDMCB,78,84
2,Franco Armani,31,GK,78,78
3,Alexandr Selikhov,24,GK,78,83
4,Diego Laxalt,25,LM,78,81
5,Roman Zobnin,24,CDMCMLM,78,85
6,Diego RolánL,25,STLMRMRW,78,81
7,Niklas Stark,23,CBCDM,78,85
8,Wylan Cyprien,23,CMCDM,78,85
9,Diego Llorente,25,CBCDM,78,84
10,Avilés Hurtado,31,LWLM,78,78
11,Philipp Max,24,LBLM,78,81
12,Roberto GagliardiniL,24,CDMCM,78,85
13,Vincenzo Grifo,25,LM,78,80
14,Domenico Berardi,24,RW,78,83
15,Marcel Halstenberg,26,LB,78,79
16,Jonny,24,LBRB,78,83
17,Alexander Szymanowski,29,LMCMLW,78,78
18,Garry Mendes Rodrigues,27,LMRMLW,78,78
19,Pacheco,26,GK,78,82
20,Tiago Volpi,27,GK,78,80
21,Nathan Aké,23,CB,78,85
22,Filip Kostić,25,LM,78,81
23,Matheus,26,GK,78,83
24,Guido Pizarro,28,CDMCMCAM,78,79
25,Luciano ViettoL,24,STRW,78,84
26,Mitchell Weiser,24,RBRM,78,83
27,Luka Milivojević,27,CDMCM,78,81
28,Luke Shaw,23,LB,78,83
29,Zouhair Feddal,28,CBLB,78,78
0,Sébastien Haller,24,ST,78,83
1,Lucas Castro,29,CMRM,78,78
2,Karim Rekik,23,CB,78,82
3,Takashi Inui,30,LMRM,78,78
4,Portu,26,STRM,78,81
5,Emiliano Sala,27,ST,78,79
6,Mário RuiL,27,LB,78,79
7,Kurt ZoumaL,23,CB,78,85
8,Santiago Arias,26,RB,78,80
9,Baptiste Reynet,27,GK,78,80
10,Tomáš Vaclík,29,GK,78,79
11,Eric Botteghin,31,CB,78,78
12,Nick Pope,26,GK,78,81
13,Joãozinho,29,LMLWRMRW,78,78
14,Pavel Kadeřábek,26,RWBRBRM,78,81
15,Jamaal Lascelles,24,CB,78,83
16,Mohamed Elyounoussi,24,LMCAMRM,78,84
17,Leonardo Bittencourt,24,LMRM,78,82
18,Jeffrey Gouweleeuw,27,CB,78,80
19,Cristiano Piccini,25,RB,78,81
20,Jordan Veretout,25,CMCDM,78,83
21,Aïssa Mandi,26,CB,78,83
22,Ismaily,28,LB,78,78
23,Cédric,27,RB,78,80
24,Agustín Marchesín,30,GK,78,79
25,Riccardo SaponaraL,26,CAM,78,80
26,Juan Jesus,27,CBLB,78,78
27,Nacer Chadli,29,LMRMCAM,78,78
28,Cristian Tello,27,LMRM,78,79
29,Steven Berghuis,26,RWLW,78,79
0,Hans Vanaken,26,CAM,78,81
1,Matthew Lowton,29,RB,78,78
2,John GuidettiL,26,ST,78,80
3,Oriol Romeu,26,CDMCM,78,80
4,Mathew Ryan,26,GK,78,81
5,Manolo Gabbiadini,26,ST,78,80
6,Bibras Natcho,30,CMCDM,78,78
7,Kara Mbodji,28,CB,78,79
8,Benjamin Stambouli,28,CBCDM,78,80
9,Rogelio Funes Mori,27,ST,78,79
10,Florian Lejeune,27,CB,78,80
11,Alfreð Finnbogason,29,ST,78,78
12,Tom Cairney,27,CM,78,79
13,Aaron Mooy,27,CMCDMCAM,78,79
14,Andros Townsend,27,RMLMST,78,79
15,Adrián,31,GK,78,78
16,Wahbi KhazriL,27,CFSTLM,78,78
17,Montoya,27,RBLB,78,79
18,André Almeida,28,RB,78,79
19,Hernán PérezL,29,RMLM,78,78
20,Roberto Soriano,27,LMCAMCM,78,78
21,Thomas Delaney,27,CMCDM,78,81
22,Holger Badstuber,29,CBCDM,78,78
23,Marvin Plattenhardt,26,LB,78,80
24,Fabián Orellana,32,CAMRMLMCM,78,78
25,Jóhann Berg Guðmundsson,27,RMLM,78,78
26,Celso Borges,30,CDMCMCAM,78,78
27,Pascal Groß,27,CAMCM,78,80
28,Eliaquim MangalaL,27,CB,78,80
29,Etxeita,30,CB,78,78
0,Canales,27,CAMRWCMRM,78,79
1,Balenziaga,30,LB,78,78
2,Wilfried Bony,29,ST,78,78
3,Luuk de Jong,28,ST,78,78
4,Rafael,28,RB,78,78
5,Julian Baumgartlinger,30,CDM,78,78
6,Victor Sánchez,31,RBCDM,78,78
7,Bastian Oczipka,29,LWBLBLM,78,78
8,Etrit Berisha,29,GK,78,78
9,Jonathas,29,ST,78,78
10,Jonjo Shelvey,26,CMCDM,78,80
11,Aleksandar DragovićL,27,CB,78,78
12,Miguel Lopes,31,RB,78,78
13,Lautaro Acosta,30,LWRWST,78,78
14,James McCarthy,27,CDMCM,78,79
15,Pavel Mamaev,29,RWCMLW,78,78
16,Ganso,28,CAMCMLMCF,78,78
17,Rafael Tolói,27,CB,78,80
18,Ivan Radovanović,30,CDMCB,78,78
19,Elías Hernández,30,RM,78,78
20,Joe Allen,28,CMCAM,78,78
21,Romain Alessandrini,29,RMLMRWCAM,78,78
22,Michael Lang,27,RBRM,78,79
23,Kyriakos Papadopoulos,26,CB,78,80
24,Matteo Darmian,28,LBRB,78,78
25,Lucas Pratto,30,ST,78,78
26,Romain Thomas,30,CB,78,78
27,Mehdi Carcela-GonzálezL,29,RMLMCAM,78,78
28,Nicolai Müller,30,RMLM,78,78
29,Angelo Ogbonna,30,CB,78,78
0,RobertoL,32,GK,78,78
1,Nils Petersen,29,ST,78,78
2,Eric Maxim Choupo-Moting,29,LMSTLW,78,78
3,Neven Subotić,29,CB,78,78
4,Yuri Berchiche,28,LB,78,78
5,Konstantinos Mitroglou,30,ST,78,78
6,Roberto Rosales,29,RBRWBRM,78,78
7,Balázs Dzsudzsák,31,LMRM,78,78
8,Maximiliano Pereira,34,RB,78,78
9,Martín Cáceres,31,CBRB,78,78
10,Marek Suchý,30,CB,78,78
11,Luiz Adriano,31,ST,78,78
12,Guilherme,32,GK,78,78
13,Damien Da Silva,30,CB,78,78
14,Simon Kjær,29,CB,78,79
15,Loïc RémyL,31,STLM,78,78
16,Ruud Vormer,30,CMRM,78,78
17,Miguel LayúnL,30,RBLB,78,78
18,Thomas Mangani,31,CM,78,78
19,Granero,31,CMLMCDM,78,78
20,Cristian Zapata,31,CB,78,78
21,Fabian Johnson,30,LM,78,78
22,Nahuel Guzmán,32,GK,78,78
23,André Ayew,28,STCAMRM,78,78
24,David Ospina,30,GK,78,78
25,Vadis Odjidja-Ofoe,29,CMCDMCAM,78,78
26,Matías Fernández,32,CAM,78,78
27,AdriánL,30,STLMCAM,78,78
28,James Tomkins,29,CB,78,79
29,CokeL,31,RBRM,78,78
0,Moussa Sow,32,STLM,78,78
1,Eljero Elia,31,LMLW,78,78
2,José Fonte,34,CB,78,78
3,Gervinho,31,LWRWST,78,78
4,Jack Cork,29,CMCDM,78,78
5,Ryan Shawcross,30,CB,78,78
6,Rafinha,33,RBCBLB,78,78
7,Salvatore Bocchetti,31,CB,78,78
8,Ignazio Abate,31,RB,78,78
9,Yohan Cabaye,32,CM,78,78
10,Dušan Basta,34,RBRM,78,78
11,Fernando Gago,32,CDMCM,78,78
12,Nicolás Pareja,34,CB,78,78
13,Adriano,33,LBRB,78,78
14,Charles,34,ST,78,78
15,Sergio,32,GK,78,78
16,Ben Foster,35,GK,78,78
17,Vedad Ibišević,34,ST,78,78
18,Javi García,31,CDMCMCB,78,78
19,Riccardo Montolivo,33,CDMCM,78,78
20,Christian Gentner,33,CMCDMCAM,78,78
21,Thomas Vermaelen,32,CBLB,78,78
22,Ryan Babel,31,LMST,78,78
23,Pablo Batalla,34,CAM,78,78
24,Rodrigo Palacio,36,ST,78,78
25,Per Ciljan Skjelbred,31,CDMCM,78,78
26,José Sand,38,ST,78,78
27,Joe HartL,31,GK,78,78
28,Lukas Podolski,33,CAMST,78,78
29,Luisão,37,CB,78,78
0,Soldado,33,ST,78,78
1,Jesús Navas,32,RMRWRBRWB,78,78
2,José Sosa,33,CMCAM,78,78
3,Carlos Tévez,34,CAMST,78,78
4,Marcelo Barovero,34,GK,78,78
5,Lisandro López,35,ST,78,78
6,Ragnar Klavan,32,CB,78,78
7,Vincent Enyeama,36,GK,78,78
8,Leonardo Ponzio,36,CDM,78,78
9,Vágner Love,34,STCAM,78,78
10,Michel Vorm,34,GK,78,78
11,Gomes,37,GK,78,78
12,Jimmy Briand,33,STRWLW,78,78
13,Mehmet Topal,32,CDMCB,78,78
14,Reyes,35,RMLMCAM,78,78
15,Jermain Defoe,35,ST,78,78
16,Antonín Barák,23,CMCAM,77,84
17,Aarón Martín,21,LB,77,85
18,Cengiz Ünder,21,RWLW,77,87
19,Federico Chiesa,20,RWCF,77,86
20,Kai Havertz,19,CAMRMCF,77,88
21,Tanguy NdombeleL,21,CMCDM,77,87
22,Patrik Schick,22,STRW,77,87
23,Rodri,22,CMCDM,77,86
24,Alban Lafont,19,GK,77,89
25,Filip Krovinović,23,CAMCM,77,84
26,Franck Yannick KessiéL,21,CMCDM,77,86
27,Amadou Diawara,21,CMCDM,77,87
28,Formosandrinho,26,STCF,77,77
29,Sidney Pessinho,26,CDMCM,77,77
0,Everticinho,30,RBRMCM,77,77
1,Louri Beretta,26,STCF,77,77
2,Claudio Coíntra,34,CAMCF,77,77
3,Ronaldo Esler,30,LBLM,77,77
4,Gazzolisco,30,LBLM,77,77
5,Raphaelito Anjos,30,GK,77,77
6,Denis Zakaria,21,CMCDM,77,86
7,André Silva,22,ST,77,85
8,Benjamin Pavard,22,CBRBCDM,77,84
9,Vincent JanssenL,24,ST,77,82
10,Gonzalo Martínez,25,CAMLMRM,77,83
11,Fabián,22,CMCDMCAM,77,83
12,Giovani Lo Celso,22,CMCAM,77,84
13,Vincent Koziello,22,CMCDM,77,83
14,Kevin Lasagna,26,ST,77,80
15,Fábio Martins,25,LMRM,77,83
16,André Simões,28,CMCDM,77,77
17,Adam Marušić,25,RMRBLB,77,80
18,Daler Kuzyaev,25,CMCDMRM,77,80
19,Jorge Meré,21,CB,77,83
20,Marvelous Nakamba,24,CDMCM,77,83
21,Rick Karsdorp,23,RB,77,83
22,Emanuel Mammana,22,CB,77,88
23,Donny van de Beek,21,CMCDM,77,84
24,Germán Conti,24,CB,77,85
25,Yoan Cardinale,24,GK,77,81
26,Lovre Kalinić,28,GK,77,79
27,Alessandro Schöpf,24,RMRWBRWCM,77,82
28,Rodrigo Battaglia,27,CMCDM,77,79
29,Jonathan Calleri,24,ST,77,83
0,Pedro Henrique,25,CB,77,82
1,Federico Cartabia,25,RMLM,77,80
2,Maximiliano Meza,26,CAMLMRM,77,78
3,Léo Dubois,23,RBLB,77,84
4,Wendell,25,LB,77,81
5,Wallace,23,CB,77,85
6,Allan Saint-Maximin,21,RWLWLMRM,77,84
7,Alen HalilovićL,22,RMCAM,77,84
8,Joaquín Correa,24,LMSTCAM,77,84
9,Pablo Pérez,33,CM,77,77
10,Lisandro LópezL,29,CB,77,77
11,Matías Kranevitter,25,CDMCM,77,82
12,Carlos Izquierdoz,29,CB,77,78
13,Wilmar Barrios,24,CDMCM,77,84
14,Daniel Torres,28,CDMCM,77,78
15,Alexey Miranchuk,22,CAMST,77,84
16,Alan RuizL,25,STCFCAM,77,83
17,Ricardo Horta,23,LMCAMCM,77,84
18,Facundo Ferreyra,27,ST,77,78
19,Divock OrigiL,23,STLWRM,77,82
20,Mohamed Elneny,26,CDMCM,77,81
21,Mario Lemina,25,CMCDM,77,82
22,Jorrit Hendrix,23,CDMCM,77,83
23,Santi Mina,22,STLWRW,77,84
24,Leander Dendoncker,23,CBCDMCM,77,83
25,José Sá,25,GK,77,83
26,Ricardo Esgaio,25,RMRB,77,80
27,Dominik Kohr,24,CDMCM,77,82
28,Pione Sisto,23,LWLM,77,84
29,Sofiane Boufal,24,LWRWCAM,77,80
0,Marco Benassi,24,CM,77,82
1,Rubén Blanco,23,GK,77,84
2,Carles GilL,25,RMCAM,77,80
3,Rodolfo Pizarro,24,CAMLMCM,77,83
4,Paulo Oliveira,27,CB,77,80
5,Juan Fernando QuinteroL,25,CAM,77,82
6,Otávio,23,LMCAM,77,83
7,Jonas Hofmann,26,RMLMCM,77,80
8,Jozabed,27,CMCAM,77,78
9,Fabian Schär,26,CB,77,81
10,José Juan Vázquez,30,CDMCM,77,77
11,Omar Mascarell,25,CDMCM,77,81
12,Hiroki Sakai,28,RB,77,77
13,Joël Veltman,26,RBCB,77,78
14,Yussuf Poulsen,24,ST,77,82
15,Marçal,29,LB,77,77
16,Jordan Lukaku,24,LMLB,77,83
17,Bigas,27,CB,77,80
18,Dominique Heintz,25,CB,77,81
19,Mattia De Sciglio,25,RBLB,77,81
20,Vlad Chiricheş,28,CB,77,77
21,Leonardo PavolettiL,29,ST,77,77
22,Luís Hernández,29,CBRB,77,78
23,James Ward-Prowse,23,RMCM,77,82
24,Alberto Moreno,26,LB,77,80
25,Marcelo,29,CB,77,77
26,Bernat,25,LBLM,77,80
27,Raúl Jiménez,27,ST,77,78
28,Joel CampbellL,26,RMLMCAM,77,80
29,Mauricio Pereyra,28,CMRWCAMRM,77,77
0,Jürgen Locadia,24,STLW,77,81
1,M'Baye NiangL,23,LWST,77,83
2,Adrien Trebel,27,CMCDM,77,78
3,Tonny Vilhena,23,CMCAM,77,81
4,André CarrilloL,27,RMRW,77,78
5,Rodrigo Moledo,30,CB,77,77
6,Leonardo SpinazzolaL,25,LMLB,77,80
7,Jérôme Roussillon,25,LWBLBLM,77,82
8,Timmy Chandler,28,RBRWBRMLWB,77,77
9,Federico Fernández,29,CB,77,77
10,Martin Hinteregger,26,CB,77,81
11,Recio,27,CDMCMLM,77,80
12,Robbie Brady,26,LMLB,77,78
13,Nicola Sansone,27,STLMRM,77,80
14,Paul-Georges NtepL,26,LMLWST,77,80
15,Nicolas De Préville,27,LWST,77,77
16,Lorenzo Tonelli,28,CB,77,79
17,Bruno,28,CB,77,79
18,Sebastian Rode,27,CDMCM,77,78
19,Nicolás Blandi,28,ST,77,77
20,Pedro Obiang,26,CDMCM,77,80
21,Vicente Gómez,30,CMCDMCAM,77,77
22,Nicolai Jørgensen,27,ST,77,78
23,Wilson Eduardo,28,STLMRM,77,77
24,Ramiro Funes Mori,27,CB,77,80
25,Sergi Gómez,26,CB,77,82
26,Bruno Martins Indi,26,CB,77,80
27,Michael Gregoritsch,24,CAMST,77,81
28,Nicolas Pallois,30,CB,77,77
29,Sergio Álvarez,26,CMCDM,77,80
0,Sergio León,29,STRM,77,77
1,Jordi AmatL,26,CB,77,82
2,Patrick Herrmann,27,RM,77,77
3,Juanmi,25,STLWLMCAM,77,82
4,Jordan Ayew,27,STLM,77,78
5,Nicolás Lodeiro,29,RMCAMCF,77,77
6,Ioannis Fetfatzidis,27,RMRWCAM,77,77
7,Callum Wilson,26,ST,77,79
8,Mexer,30,CB,77,77
9,Teófilo Gutiérrez,33,STCAMCF,77,77
10,Dorlan Pabón,30,LWSTCAMRW,77,77
11,Charlie Austin,29,ST,77,77
12,Jeffrey Bruma,26,CB,77,81
13,Borja García,27,CMLM,77,78
14,Shinji Okazaki,32,CFCAM,77,77
15,Alper Potuk,27,CAMLMRM,77,78
16,André Pinto,28,CB,77,77
17,Nemanja Pejčinović,30,CBRB,77,77
18,Rémy CabellaL,28,CAMLWLM,77,77
19,Davy Pröpper,27,CM,77,80
20,Steve Cook,27,CB,77,78
21,Emanuele GiaccheriniL,33,LWCM,77,77
22,Marc MuniesaL,26,CBLB,77,81
23,Maxime Le Marchand,28,CBLB,77,77
24,Romain Hamouma,31,RMRWLWST,77,77
25,Carlos Eduardo,28,CFCAMSTRM,77,77
26,Maxime Lestienne,26,LMRMST,77,79
27,Sergio Padt,28,GK,77,79
28,Javier Aquino,28,LMLW,77,77
29,Chris Wood,26,ST,77,79
0,Andrea BertolacciL,27,CMCDM,77,78
1,Diego Reyes,25,CB,77,82
2,Sébastien Corchia,27,RBRWBRM,77,78
3,Tomás Rincón,30,CMCDM,77,77
4,Gökhan Töre,26,RMLM,77,78
5,Benjamin André,28,CMCDMLM,77,77
6,Yannis Salibur,27,RMRW,77,77
7,Guaita,31,GK,77,77
8,Mehmet Ekici,28,CAMCMCDM,77,77
9,Víctor Vázquez,31,CMCAM,77,77
10,Danny Latza,28,CMCDM,77,77
11,Salomón Rondón,28,ST,77,77
12,Marcel Risse,28,RMRB,77,77
13,Caiuby,30,LMLW,77,77
14,Yannick Bolasie,29,RMSTLM,77,77
15,Seydou Doumbia,30,ST,77,77
16,JeffersonL,30,LB,77,77
17,Rafael Carioca,29,CMCDM,77,77
18,Mauricio Isla,30,RBCM,77,77
19,Artem DzyubaL,30,ST,77,77
20,Soslan Dzhanaev,31,GK,77,77
21,Viktor Vasin,29,CB,77,78
22,Denis Glushakov,31,CDMCM,77,77
23,Mame Diouf,30,STRWBRM,77,77
24,Onur Kıvrak,30,GK,77,77
25,Ashley Barnes,28,ST,77,77
26,Leroy Fer,28,CM,77,77
27,Kieran Gibbs,28,LBLWB,77,77
28,Joshua King,26,CFSTCAM,77,79
29,Yoel,30,GK,77,77
0,Benjamin Moukandjo,29,STRM,77,77
1,Sebastian Langkamp,30,CB,77,77
2,Moussa Sissoko,29,RMCM,77,77
3,Fin Bartels,31,CFRMLM,77,77
4,Troy Deeney,30,ST,77,77
5,Max GradelL,30,LMCAMLW,77,77
6,Carlos SánchezL,32,CDMCB,77,77
7,Andy Carroll,29,ST,77,77
8,Jose Holebas,34,LBLWB,77,77
9,William Vainqueur,29,CDM,77,77
10,Makoto Hasebe,34,CDMCMCB,77,77
11,Luisinho,33,LBLM,77,77
12,Charles Kaboré,30,CDMCM,77,77
13,Miguel Veloso,32,CDMCM,77,77
14,Martin Harnik,31,STRM,77,77
15,Vieirinha,32,RMRB,77,77
16,Nabil Dirar,32,RMRBCM,77,77
17,Demba Ba,33,STRWLW,77,77
18,BojanL,28,CAMSTLW,77,78
19,Marcelo Díaz,31,CMCDM,77,77
20,Winston Reid,30,CB,77,77
21,Jozy Altidore,28,ST,77,77
22,Felipe Caicedo,30,ST,77,77
23,Óscar Trejo,30,CAMCMST,77,77
24,Niklas Moisander,32,CB,77,77
25,Marco Andreolli,32,CB,77,77
26,Perparim Hetemaj,31,CMLM,77,77
27,Ignacio Scocco,33,ST,77,77
28,Jonathan dos Santos,28,CMRM,77,77
29,Lorenzo De Silvestri,30,RBRM,77,77
0,Jay Rodriguez,29,STLM,77,77
1,Kenneth VermeerL,32,GK,77,77
2,AriL,32,STRW,77,77
3,Federico Higuaín,33,CAM,77,77
4,Danilo,34,CB,77,77
5,Itumeleng Khune,31,GK,77,77
6,Cyril Théréau,35,LWCF,77,77
7,Bradley Wright-Phillips,33,ST,77,77
8,Ashley Williams,34,CB,77,77
9,Curtis Davies,33,CB,77,77
10,Stéphane Sessègnon,34,CAMCMRM,77,77
11,Llorente,33,ST,77,77
12,Mauro Boselli,33,ST,77,77
13,Michael Krohn-Dehli,35,LMCMCAMCDM,77,77
14,Mathieu Debuchy,33,RB,77,77
15,Alfredo Talavera,35,GK,77,77
16,Guillaume Hoarau,34,ST,77,77
17,Michael Bradley,31,CDMCMCB,77,77
18,Alexandr Belenov,31,GK,77,77
19,Yoann Gourcuff,32,CAMST,77,77
20,Hilton,40,CB,77,77
21,Mauro ZárateL,31,STCFCAMLM,77,77
22,Darío Cvitanich,34,ST,77,77
23,Aaron Lennon,31,RMLM,77,77
24,Gaël Clichy,33,LB,77,77
25,Klaas-Jan Huntelaar,35,ST,77,77
26,Oscar Wendt,32,LBLM,77,77
27,Gökhan Gönül,33,RB,77,77
28,Jesús Dátolo,34,CAMCMLMCDM,77,77
29,Mariano Barbosa,34,GK,77,77
0,Guillermo Ochoa,33,GK,77,77
1,Federico Marchetti,35,GK,77,77
2,Blerim Džemaili,32,CMCAM,77,77
3,Sergio García,35,STCAMLW,77,77
4,Scott Brown,33,CDM,77,77
5,Marco Borriello,36,ST,77,77
6,Diego Benaglio,35,GK,77,77
7,Silvio Proto,35,GK,77,77
8,Robin van Persie,35,STCAM,77,77
9,Unai Núñez,21,CB,76,84
10,Rúben Dias,21,CB,76,86
11,Omar Kharbin,24,ST,76,83
12,Enis Bardhi,23,CAMCMLM,76,84
13,Fabricio Bustos,22,RBLB,76,85
14,Marko Rog,23,CM,76,84
15,Henry OnyekuruL,21,LM,76,86
16,Yu Kobayashi,30,STRMCAM,76,76
17,Shoya Nakajima,24,LWST,76,83
18,Federico Ricca,23,LBCB,76,82
19,Santiago Ascacibar,21,CDM,76,86
20,Richarlison,21,LWLM,76,86
21,Issa Diop,21,CB,76,86
22,Lautaro Martínez,21,ST,76,89
23,Joris Gnagnon,21,CB,76,84
24,Emre Akbaba,25,CAMCMCDM,76,81
25,Dênildo Stein,30,STCF,76,76
26,Ronaldo Cabrais,26,CAMRM,76,76
27,David Seijalbo,34,CDM,76,76
28,Vieirundinho,30,CB,76,76
29,Welington Dano,30,LBLM,76,76
0,Nelsildo Reis,30,GK,76,76
1,Fred Aníbão,26,GK,76,76
2,Gabri Prestão,26,GK,76,76
3,Laure Santeiro,30,CAMLM,76,76
4,Rosberto Dourado,30,CDMCMCAM,76,76
5,Everton Andrão,34,CDMCM,76,76
6,Eltildo Correia,26,CBRBLB,76,76
7,Antônio Chiamuloira,30,CBLB,76,76
8,Pierre Lees-Melou,25,CMRMLM,76,78
9,Georgiy Dzhikiya,24,CB,76,82
10,Gastón Pereiro,23,CAMRWLW,76,81
11,Marko PjacaL,23,LW,76,83
12,Dayot Upamecano,19,CB,76,88
13,Waldemar Anton,22,CBCDM,76,84
14,Costinha,26,CAMRM,76,80
15,Gil DiasL,21,RWRM,76,82
16,Milot Rashica,22,RMRW,76,83
17,Aminu Umar,23,RMLM,76,81
18,Yoshinori Mutō,26,ST,76,81
19,Kasper Dolberg,20,STCAM,76,85
20,Benjamin Henrichs,21,RBLB,76,85
21,Matheus PereiraL,22,RWLW,76,85
22,Bart Ramselaar,22,CAMCM,76,83
23,Daniel Podence,22,CFRMST,76,84
24,Vitor Hugo,27,CB,76,78
25,Jakub Jankto,22,CM,76,85
26,Kieran Tierney,21,LBLWBCB,76,86
27,Marcus Coco,22,LMLWRM,76,82
28,Ramón Ábila,28,ST,76,76
29,Aritz,24,CBRB,76,81
0,Maximilian Eggestein,21,CMCAMCDM,76,83
1,Nordi Mukiele,20,CBRBRWB,76,86
2,Abdou Diallo,22,CBLB,76,85
3,Constantin Budescu,29,CAM,76,76
4,Alex Berenguer,23,LWLWB,76,82
5,Steve Mounié,23,ST,76,83
6,Ivan Ordets,26,CB,76,82
7,Marius Wolf,23,RMCMRWBLM,76,83
8,Cristian Pavón,22,RWRM,76,85
9,Nicolò Barella,21,CM,76,88
10,Wout Weghorst,26,ST,76,79
11,Danilo,22,CMCDM,76,83
12,Mario PašalićL,23,CMCDM,76,85
13,Enes Ünal,21,ST,76,83
14,JonyL,27,LMRM,76,77
15,Otávio,24,CDM,76,80
16,Breel Embolo,21,STRW,76,86
17,Lee Jae Sung,26,CM,76,80
18,Nico Elvedi,21,RBCBLB,76,83
19,Sebastián Driussi,22,STLW,76,83
20,Nikola Vukčević,26,CDMCM,76,79
21,Badou Ndiaye,27,CMCDMCAM,76,77
22,Erick Gutiérrez,23,CM,76,84
23,Ryan Thomas,23,CM,76,84
24,Jaume,27,GK,76,80
25,Diego Rico,25,LBLWB,76,81
26,Óscar Romero,26,RMCAMLM,76,79
27,MunirL,23,ST,76,83
28,Ante Rebić,24,STLWLM,76,79
29,Bruno Varela,23,GK,76,82
0,Georges-Kévin NkoudouL,23,LM,76,82
1,Jordan Amavi,24,LB,76,81
2,Camarasa,24,CAMCMRM,76,82
3,Theo BongondaL,22,LMRM,76,81
4,SandroL,23,STLWRW,76,82
5,José Luis Palomino,28,CB,76,78
6,Wesley Hoedt,24,CB,76,82
7,Carlos ManéL,24,RMLM,76,81
8,Paulinho,25,ST,76,79
9,Juan Pablo Añor,24,RMCAMCMST,76,82
10,Álvaro García,25,LMCAM,76,79
11,Marcelo Goiano,30,RBLB,76,76
12,Yuriy Lodygin,28,GK,76,78
13,Ihlas Bebou,24,RMST,76,81
14,Silvan Widmer,25,RMRB,76,78
15,Armando Izzo,26,CB,76,81
16,Tin Jedvaj,22,CBRB,76,82
17,Aleksandar MitrovićL,23,ST,76,81
18,Youssouf Sabaly,25,RB,76,80
19,Lucas EvangelistaL,23,CMCAM,76,83
20,Walter Benítez,25,GK,76,80
21,Rubén Botta,28,LMRMRWCAM,76,76
22,Édson PuchL,32,LMST,76,76
23,Martín Benítez,24,CAMLMRMRW,76,80
24,Diego González,30,CM,76,76
25,Alexander Mejía,30,CDM,76,76
26,Felipe Pardo,28,RMLM,76,76
27,Frank Fabra,27,LB,76,77
28,Jefferson Lerma,23,CDMCMRB,76,84
29,Sardar Azmoun,23,ST,76,84
0,Thiago Mendes,26,CMCDMRM,76,79
1,Federico Di Francesco,24,LWRW,76,83
